ID,File,city,stateCode,zipCode,fullLocation,partialLocation,coordinates,price,floorSpace,bedrooms,bathrooms
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"10320 Big Thicket Dr, Austin, TX 78747",10320 Big Thicket Dr,"{'latitude': 30.151108, 'longitude': -97.78756, '__typename': 'HOME_Coordinates'}","$499,900","{'formattedDimension': '1,763 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78736,"Vistas of Austin, Austin, TX 78736",Vistas of Austin,"{'latitude': 30.13904, 'longitude': -97.762993, '__typename': 'HOME_Coordinates'}","$575,990+","{'formattedDimension': '2,273 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
4,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"16301 E Lake Shore Dr, Austin, TX 78734",16301 E Lake Shore Dr,"{'latitude': 30.42881, 'longitude': -97.925156, '__typename': 'HOME_Coordinates'}","$845,900","{'formattedDimension': '1,844 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
5,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78731,"3412 Foothill Pkwy, Austin, TX 78731",3412 Foothill Pkwy,"{'latitude': 30.316317, 'longitude': -97.770721, '__typename': 'HOME_Coordinates'}","$6,500,000","{'formattedDimension': '5,245 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
6,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78728,"2102 Rick Whinery Dr, Austin, TX 78728",2102 Rick Whinery Dr,"{'latitude': 30.449213, 'longitude': -97.67495, '__typename': 'HOME_Coordinates'}","$499,900","{'formattedDimension': '1,448 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
7,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"410 W Alpine Rd #6, Austin, TX 78704",410 W Alpine Rd #6,"{'latitude': 30.230404, 'longitude': -97.764427, '__typename': 'HOME_Coordinates'}","$919,000","{'formattedDimension': '1,687 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
8,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"Park at 51 East, Austin, TX 78723",Park at 51 East,"{'latitude': 30.293154, 'longitude': -97.670601, '__typename': 'HOME_Coordinates'}","$626,990+","{'formattedDimension': '2,309 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
9,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78701,"603 Davis St #1802, Austin, TX 78701",603 Davis St #1802,"{'latitude': 30.260292, 'longitude': -97.739288, '__typename': 'HOME_Coordinates'}","$980,000","{'formattedDimension': '1,597 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
10,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"2305 Falcon Hill Dr, Austin, TX 78745",2305 Falcon Hill Dr,"{'latitude': 30.21456, 'longitude': -97.804443, '__typename': 'HOME_Coordinates'}","$850,000","{'formattedDimension': '1,581 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
11,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78721,"1230 Delano St, Austin, TX 78721",1230 Delano St,"{'latitude': 30.275425, 'longitude': -97.67897, '__typename': 'HOME_Coordinates'}","$475,000","{'formattedDimension': '1,320 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
12,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"11503 Barrington Way, Austin, TX 78759",11503 Barrington Way,"{'latitude': 30.42861, 'longitude': -97.775269, '__typename': 'HOME_Coordinates'}","$690,000","{'formattedDimension': '1,531 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
13,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"2100 Peach Tree St, Austin, TX 78704",2100 Peach Tree St,"{'latitude': 30.255184, 'longitude': -97.773422, '__typename': 'HOME_Coordinates'}","$2,999,000","{'formattedDimension': '2,950 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
14,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1707 Kerr Ave, Austin, TX 78704",1707 Kerr Ave,"{'latitude': 30.259041, 'longitude': -97.765732, '__typename': 'HOME_Coordinates'}","$2,989,000","{'formattedDimension': '2,650 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
15,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"2301 S 3rd St, Austin, TX 78704",2301 S 3rd St,"{'latitude': 30.24399, 'longitude': -97.761086, '__typename': 'HOME_Coordinates'}","$3,499,000","{'formattedDimension': '3,208 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
16,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"5600 Abby Ann Ln, Austin, TX 78747",5600 Abby Ann Ln,"{'latitude': 30.140297, 'longitude': -97.770027, '__typename': 'HOME_Coordinates'}","$579,900","{'formattedDimension': '2,468 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
17,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1406 Folts Ave, Austin, TX 78704",1406 Folts Ave,"{'latitude': 30.256365, 'longitude': -97.77079, '__typename': 'HOME_Coordinates'}","$3,499,000","{'formattedDimension': '2,890 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
18,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78703,"2411 Winsted Ln #1, Austin, TX 78703",2411 Winsted Ln #1,"{'latitude': 30.29335, 'longitude': -97.760178, '__typename': 'HOME_Coordinates'}","$2,199,000","{'formattedDimension': '2,950 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
19,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78746,"509 Yaupon Valley Rd, Austin, TX 78746",509 Yaupon Valley Rd,"{'latitude': 30.292789, 'longitude': -97.808182, '__typename': 'HOME_Coordinates'}","$2,500,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
20,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Lakeway,TX,78738,"307 Forza Viola Way, Lakeway, TX 78738",307 Forza Viola Way,"{'latitude': 30.34621, 'longitude': -98.019318, '__typename': 'HOME_Coordinates'}","$1,970,000","{'formattedDimension': '4,580 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
21,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78735,"8600 Cobblestone, Austin, TX 78735",8600 Cobblestone,"{'latitude': 30.255699, 'longitude': -97.886948, '__typename': 'HOME_Coordinates'}","$999,999","{'formattedDimension': '3,189 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
22,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78749,"4314 Yellow Rose Trl, Austin, TX 78749",4314 Yellow Rose Trl,"{'latitude': 30.225912, 'longitude': -97.837097, '__typename': 'HOME_Coordinates'}","$729,000","{'formattedDimension': '2,077 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
23,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"14 Chandon Ln, Austin, TX 78734",14 Chandon Ln,"{'latitude': 30.357805, 'longitude': -97.981369, '__typename': 'HOME_Coordinates'}","$1,025,000","{'formattedDimension': '2,317 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
24,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"8832 Francia Trl, Austin, TX 78748",8832 Francia Trl,"{'latitude': 30.172243, 'longitude': -97.793694, '__typename': 'HOME_Coordinates'}","$569,000","{'formattedDimension': '1,436 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
25,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1501 Barton Springs Rd #232, Austin, TX 78704",1501 Barton Springs Rd #232,"{'latitude': 30.261045, 'longitude': -97.759193, '__typename': 'HOME_Coordinates'}","$790,000","{'formattedDimension': '1,537 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
26,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"5205 Halmark Dr, Austin, TX 78723",5205 Halmark Dr,"{'latitude': 30.29553, 'longitude': -97.679153, '__typename': 'HOME_Coordinates'}","$539,000","{'formattedDimension': '1,101 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
27,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"51 East, Austin, TX 78723",51 East,"{'latitude': 30.2931, 'longitude': -97.675301, '__typename': 'HOME_Coordinates'}","$660,990+","{'formattedDimension': '1,804 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
28,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78754,"Pioneer Crossing East, Austin, TX 78754",Pioneer Crossing East,"{'latitude': 30.35837, 'longitude': -97.649559, '__typename': 'HOME_Coordinates'}","$610,990+","{'formattedDimension': '2,372 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
29,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin20.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"5409 Purple Sage Dr, Austin, TX 78724",5409 Purple Sage Dr,"{'latitude': 30.309984, 'longitude': -97.656525, '__typename': 'HOME_Coordinates'}","$475,000","{'formattedDimension': '2,067 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
